26.49525074973441,80.28028416418105,2014-02-13 14:01:20
26.494699793784093,80.2814435474096,2014-02-13 14:12:36
26.493396686122725,80.28101668509973,2014-02-13 14:12:51
26.492744084020146,80.28083041072536,2014-02-13 14:13:06
26.49242652466036,80.28170493993044,2014-02-13 14:13:16
26.492065218893224,80.28287949003207,2014-02-13 14:13:31
26.491855832245243,80.2835371351894,2014-02-13 14:13:41
26.491427622927166,80.2850611969944,2014-02-13 14:14:01
26.490743643101013,80.2862685010929,2014-02-13 14:14:26
26.48998302765387,80.2875874906068,2014-02-13 14:14:41
26.48967540275175,80.28806498770426,2014-02-13 14:14:46
26.48903054899496,80.2891202421822,2014-02-13 14:14:56
26.488672885160014,80.28966145521719,2014-02-13 14:15:01
26.48831827352518,80.29019898182287,2014-02-13 14:15:06
26.48799938533447,80.29072126153098,2014-02-13 14:15:11
26.487270224679158,80.29131611928153,2014-02-13 14:16:16
26.486759111985762,80.29077452931914,2014-02-13 14:16:26
26.486057616939103,80.29020614904258,2014-02-13 14:16:36
26.4853253242131,80.2895905120859,2014-02-13 14:16:46
26.484336846889434,80.28884635299946,2014-02-13 14:17:01
26.483217912605227,80.28797544608092,2014-02-13 14:17:21
26.482779339467125,80.28751599755998,2014-02-13 14:17:31
26.482382923488817,80.28715446657937,2014-02-13 14:17:41
26.48130526511229,80.2862876889148,2014-02-13 14:18:01
26.480581056682652,80.28567255968294,2014-02-13 14:18:11
26.479186736843165,80.28447602775304,2014-02-13 14:18:31
26.47810608149712,80.28343561837535,2014-02-13 14:18:51
26.477635391989864,80.28305997675646,2014-02-13 14:19:01
26.476773484340537,80.28254316083394,2014-02-13 14:19:21
26.476310710762267,80.28214677104432,2014-02-13 14:19:31
26.475851630797163,80.28178676724333,2014-02-13 14:19:41
26.47530484398493,80.28077684827828,2014-02-13 14:20:06
26.47533548833989,80.28026067872132,2014-02-13 14:20:21
26.474816249845713,80.27989120204582,2014-02-13 14:20:41
26.474331598066442,80.27986592231603,2014-02-13 14:20:51
26.473625280687703,80.28022741340229,2014-02-13 14:21:06
26.47264259908977,80.28079509026787,2014-02-13 14:21:31
26.47160362897332,80.28106716779715,2014-02-13 14:52:26
26.47240292366246,80.28084181003064,2014-02-13 14:52:41
26.472939619777293,80.28066353528077,2014-02-13 14:52:51
26.47422305448254,80.27992225227662,2014-02-13 14:53:11
26.475442383492183,80.28006733969336,2014-02-13 14:53:31
26.475370822029717,80.280572897982,2014-02-13 14:53:46
26.47571494638832,80.28169889678495,2014-02-13 14:54:21
26.47613063034456,80.28204672478549,2014-02-13 14:54:31
26.476534675721474,80.28240027599567,2014-02-13 14:54:41
26.476919654930175,80.28269872004498,2014-02-13 14:54:51
26.47737161921136,80.28307106977361,2014-02-13 14:55:06
26.477854711421724,80.28331051146309,2014-02-13 14:55:26
26.478210672886654,80.28362373095295,2014-02-13 14:55:36
26.478870788216003,80.28420926831303,2014-02-13 14:55:46
26.479332314210293,80.2845980708006,2014-02-13 14:55:56
26.479909789260155,80.28500810367315,2014-02-13 14:56:06
26.480527969702212,80.28552912810159,2014-02-13 14:56:16
26.481125600375307,80.28606201687151,2014-02-13 14:56:26
26.481776729114134,80.28663031210056,2014-02-13 14:56:36
26.48220457550257,80.28701725009557,2014-02-13 14:56:46
26.482848356947073,80.28749649815275,2014-02-13 14:56:56
26.483214001517545,80.28780824860517,2014-02-13 14:57:01
26.484355142554275,80.28877141239998,2014-02-13 14:57:16
26.485064431740472,80.2894124525844,2014-02-13 14:57:26
26.485461395978817,80.28973046360649,2014-02-13 14:57:31
26.48588515784817,80.29002342735845,2014-02-13 14:57:36
26.486272365125167,80.2903625015658,2014-02-13 14:57:41
26.48691663100173,80.29091424923938,2014-02-13 14:57:51
