Billing Date,Route,Sold-to party
19-08-15,22311,13714
19-08-15,22311,23798
19-08-15,22311,23899
19-08-15,22311,27726
19-08-15,22311,28883
19-08-15,22311,29733
19-08-15,22311,29763
19-08-15,22311,29887
19-08-15,22311,29889
19-08-15,22311,31898
19-08-15,22311,32887
19-08-15,22311,34856
19-08-15,22311,34862
19-08-15,22311,34864
19-08-15,22311,34871
19-08-15,22311,34899
19-08-15,22312,12857
19-08-15,22312,12899
19-08-15,22312,13870
19-08-15,22312,13895
19-08-15,22312,17805
19-08-15,22312,23829
19-08-15,22312,24794
19-08-15,22312,24809
19-08-15,22312,27839
19-08-15,22312,28816
19-08-15,22312,28817
19-08-15,22312,30862
19-08-15,22312,32871
19-08-15,22312,34859
19-08-15,22312,34879
19-08-15,22312,34882
19-08-15,22312,35852
19-08-15,22313,12867
19-08-15,22313,13863
19-08-15,22313,23897
19-08-15,22313,24879
19-08-15,22313,24898
19-08-15,22313,25860
19-08-15,22313,27896
19-08-15,22313,28862
19-08-15,22313,30865
19-08-15,22313,32878
19-08-15,22313,34866
19-08-15,22313,34895
19-08-15,22314,16708
19-08-15,22314,23850
19-08-15,22314,25880
19-08-15,22314,25892
19-08-15,22314,25894
19-08-15,22314,26885
19-08-15,22314,27885
19-08-15,22314,29853
19-08-15,22314,29867
19-08-15,22314,29894
19-08-15,22314,30877
19-08-15,22314,30888
19-08-15,22314,31892
19-08-15,22314,32891
19-08-15,22314,33859
19-08-15,22314,33882
19-08-15,22314,33892
19-08-15,22314,34868
19-08-15,22314,34887
19-08-15,22315,349
19-08-15,22315,407
19-08-15,22315,416
19-08-15,22315,523
19-08-15,22315,16311
19-08-15,22315,28574
19-08-15,22315,29590
19-08-15,22315,30503
19-08-15,22316,23929
19-08-15,22316,26925
19-08-15,22316,26929
19-08-15,22316,26940
19-08-15,22316,26943
19-08-15,22316,26949
19-08-15,22316,27924
19-08-15,22316,27933
19-08-15,22316,27942
19-08-15,22316,27946
19-08-15,22316,27947
19-08-15,22316,27948
19-08-15,22317,1502
19-08-15,22317,1504
19-08-15,22317,16513
19-08-15,22317,16533
19-08-15,22317,16591
19-08-15,22317,23501
19-08-15,22317,23550
19-08-15,22317,23578
19-08-15,22317,23587
19-08-15,22317,24532
19-08-15,22317,24536
19-08-15,22317,24575
19-08-15,22317,27502
19-08-15,22317,28526
19-08-15,22317,28567
19-08-15,22317,28595
19-08-15,22317,29532
19-08-15,22317,29560
19-08-15,22317,30507
19-08-15,22318,13513
19-08-15,22318,13516
19-08-15,22318,13517
19-08-15,22318,16504
19-08-15,22318,16555
19-08-15,22318,23523
19-08-15,22318,23525
19-08-15,22318,23544
19-08-15,22318,24501
19-08-15,22318,24542
19-08-15,22318,24543
19-08-15,22318,26549
19-08-15,22318,26561
19-08-15,22318,26585
19-08-15,22318,26944
19-08-15,22318,27515
19-08-15,22318,27552
19-08-15,22318,28564
19-08-15,22318,29546
19-08-15,22318,29571
19-08-15,22319,602
19-08-15,22319,616
19-08-15,22319,663
19-08-15,22319,665
19-08-15,22319,1603
19-08-15,22319,10214
19-08-15,22319,16310
19-08-15,22319,16603
19-08-15,22319,23609
19-08-15,22319,23662
19-08-15,22319,23687
19-08-15,22319,24627
19-08-15,22319,28674
19-08-15,22320,632
19-08-15,22320,16101
19-08-15,22320,16127
19-08-15,22320,16129
19-08-15,22320,16141
19-08-15,22320,23080
19-08-15,22320,23085
19-08-15,22320,23109
19-08-15,22320,23125
19-08-15,22320,23134
19-08-15,22320,26116
19-08-15,22321,23505
19-08-15,22321,23506
19-08-15,22321,23509
19-08-15,22321,23512
19-08-15,22321,23563
19-08-15,22321,23588
19-08-15,22321,24534
19-08-15,22321,26501
19-08-15,22321,26589
19-08-15,22321,27554
19-08-15,22321,27571
19-08-15,22321,27582
19-08-15,22321,28504
19-08-15,22321,28573
19-08-15,22321,29501
19-08-15,22321,29536
19-08-15,22321,29579
19-08-15,22321,30539
19-08-15,22322,1505
19-08-15,22322,10524
19-08-15,22322,10526
19-08-15,22322,16548
19-08-15,22322,16599
19-08-15,22322,23541
19-08-15,22322,24527
19-08-15,22322,25574
19-08-15,22322,27579
19-08-15,22322,28518
19-08-15,22322,28562
19-08-15,22322,28589
19-08-15,22322,29557
19-08-15,22322,30509
19-08-15,22323,16821
19-08-15,22323,19801
19-08-15,22323,24803
19-08-15,22323,24816
19-08-15,22323,26826
19-08-15,22323,26838
19-08-15,22323,26847
19-08-15,22323,26849
19-08-15,22323,26850
19-08-15,22323,26863
19-08-15,22323,27820
19-08-15,22324,16564
19-08-15,22324,16578
19-08-15,22324,17507
19-08-15,22324,17510
19-08-15,22324,23557
19-08-15,22324,23577
19-08-15,22324,24520
19-08-15,22324,25577
19-08-15,22324,25578
19-08-15,22324,26516
19-08-15,22324,28540
19-08-15,22324,28576
19-08-15,22324,28588
19-08-15,22324,28703
19-08-15,22324,29516
19-08-15,22324,29558
19-08-15,22324,30554
19-08-15,22324,30557
19-08-15,22324,30564
19-08-15,22325,16840
19-08-15,22325,17852
19-08-15,22325,23718
19-08-15,22325,23846
19-08-15,22325,23853
19-08-15,22325,23864
19-08-15,22325,23881
19-08-15,22325,23882
19-08-15,22325,23896
19-08-15,22325,24861
19-08-15,22325,25865
19-08-15,22325,25876
19-08-15,22325,27881
19-08-15,22325,28808
19-08-15,22325,33855
19-08-15,22325,33889
19-08-15,22325,33894
19-08-15,22325,33898
19-08-15,22325,34880
19-08-15,22325,34884
19-08-15,22326,13507
19-08-15,22326,16576
19-08-15,22326,23514
19-08-15,22326,23561
19-08-15,22326,23564
19-08-15,22326,23576
19-08-15,22326,24504
19-08-15,22326,24530
19-08-15,22326,24548
19-08-15,22326,24561
19-08-15,22326,24571
19-08-15,22326,27581
19-08-15,22326,29510
19-08-15,22326,29598
19-08-15,22326,30560
19-08-15,22326,30563
19-08-15,22327,13852
19-08-15,22327,16851
19-08-15,22327,23863
19-08-15,22327,25887
19-08-15,22327,26870
19-08-15,22327,28875
19-08-15,22327,28888
19-08-15,22327,28892
19-08-15,22327,28893
19-08-15,22327,28896
19-08-15,22327,29860
19-08-15,22327,29886
19-08-15,22327,30884
19-08-15,22327,30890
19-08-15,22327,31884
19-08-15,22327,33856
19-08-15,22327,33869
19-08-15,22327,33874
19-08-15,22327,33896
19-08-15,22328,16138
19-08-15,22328,16143
19-08-15,22328,16150
19-08-15,22328,23107
19-08-15,22328,23113
19-08-15,22328,23117
19-08-15,22328,23123
19-08-15,22328,23137
19-08-15,22328,26115
19-08-15,22328,26119
19-08-15,22328,26123
19-08-15,22328,26126
19-08-15,22328,26145
19-08-15,22328,27664
19-08-15,22329,16717
19-08-15,22329,23872
19-08-15,22329,24858
19-08-15,22329,27882
19-08-15,22329,28859
19-08-15,22329,28860
19-08-15,22329,29856
19-08-15,22329,30857
19-08-15,22329,32870
19-08-15,22329,32874
19-08-15,22329,32899
19-08-15,22329,33875
19-08-15,22329,34855
19-08-15,22329,34872
19-08-15,22329,34896
19-08-15,22329,35855
19-08-15,22330,12864
19-08-15,22330,12880
19-08-15,22330,12888
19-08-15,22330,12897
19-08-15,22330,24854
19-08-15,22330,26879
19-08-15,22330,27891
19-08-15,22330,30881
19-08-15,22330,32866
19-08-15,22330,32881
19-08-15,22330,33866
19-08-15,22330,33899
19-08-15,22330,34867
19-08-15,22330,34874
19-08-15,22330,34876
19-08-15,22330,34881
19-08-15,22331,792
19-08-15,22331,12894
19-08-15,22331,16880
19-08-15,22331,23740
19-08-15,22331,23806
19-08-15,22331,23812
19-08-15,22331,23870
19-08-15,22331,26734
19-08-15,22331,26820
19-08-15,22331,26832
19-08-15,22331,26867
19-08-15,22331,26889
19-08-15,22331,27836
19-08-15,22331,28818
19-08-15,22331,30776
19-08-15,22331,30869
19-08-15,22331,32854
19-08-15,22332,13019
19-08-15,22332,13027
19-08-15,22332,16006
19-08-15,22332,16059
19-08-15,22332,16078
19-08-15,22332,17004
19-08-15,22332,17024
19-08-15,22332,17026
19-08-15,22332,19008
19-08-15,22332,26038
19-08-15,22332,28035
19-08-15,22332,28037
19-08-15,22347,41
19-08-15,22347,56
19-08-15,22347,13057
19-08-15,22347,13068
19-08-15,22347,16027
19-08-15,22347,16029
19-08-15,22347,16079
19-08-15,22347,23076
19-08-15,22347,24018
19-08-15,22347,26078
19-08-15,22347,26081
19-08-15,22347,27043
19-08-15,22347,27054
19-08-15,22401,10102
19-08-15,22401,10134
19-08-15,22401,13665
19-08-15,22401,16128
19-08-15,22401,16663
19-08-15,22401,23102
19-08-15,22401,23136
19-08-15,22401,26133
19-08-15,22401,26143
19-08-15,22401,26636
19-08-15,22401,26694
19-08-15,22401,27669
19-08-15,22401,28608
19-08-15,22402,979
19-08-15,22402,13954
19-08-15,22402,13967
19-08-15,22402,13971
19-08-15,22402,13980
19-08-15,22402,16987
19-08-15,22402,17960
19-08-15,22402,17961
19-08-15,22402,26970
19-08-15,22402,27960
19-08-15,22402,27962
19-08-15,22402,28975
19-08-15,22402,28997
19-08-15,22403,655
19-08-15,22403,10611
19-08-15,22403,13632
19-08-15,22403,13634
19-08-15,22403,13677
19-08-15,22403,25634
19-08-15,22403,26680
19-08-15,22403,26693
19-08-15,22403,27631
19-08-15,22403,28611
19-08-15,22403,28653
19-08-15,22403,28687
19-08-15,22404,13655
19-08-15,22404,13689
19-08-15,22404,13691
19-08-15,22404,13693
19-08-15,22404,16668
19-08-15,22404,23658
19-08-15,22404,23671
19-08-15,22404,24617
19-08-15,22404,24634
19-08-15,22404,26511
19-08-15,22404,27633
19-08-15,22404,28580
19-08-15,22404,29514
19-08-15,22404,29540
19-08-15,22404,29548
19-08-15,22404,30508
19-08-15,22404,30541
19-08-15,22404,30545
19-08-15,22405,13916
19-08-15,22405,16906
19-08-15,22405,16908
19-08-15,22405,17903
19-08-15,22405,23901
19-08-15,22405,23903
19-08-15,22405,23904
19-08-15,22405,23906
19-08-15,22405,23915
19-08-15,22405,26919
19-08-15,22405,27902
19-08-15,22405,27906
19-08-15,22405,28906
19-08-15,22406,13756
19-08-15,22406,23837
19-08-15,22406,25713
19-08-15,22406,25859
19-08-15,22406,25881
19-08-15,22406,25890
19-08-15,22406,27849
19-08-15,22406,29854
19-08-15,22406,29892
19-08-15,22406,29898
19-08-15,22406,30873
19-08-15,22406,30880
19-08-15,22406,30886
19-08-15,22406,30889
19-08-15,22406,34885
19-08-15,22407,13657
19-08-15,22407,13696
19-08-15,22407,16505
19-08-15,22407,16560
19-08-15,22407,16605
19-08-15,22407,26502
19-08-15,22407,27536
19-08-15,22407,27561
19-08-15,22407,27595
19-08-15,22407,27597
19-08-15,22407,27602
19-08-15,22407,28510
19-08-15,22407,28523
19-08-15,22407,28548
19-08-15,22407,29530
19-08-15,22407,29559
19-08-15,22407,29563
19-08-15,22407,30529
19-08-15,22407,30561
19-08-15,22408,10509
19-08-15,22408,16572
19-08-15,22408,23592
19-08-15,22408,23653
19-08-15,22408,24509
19-08-15,22408,24512
19-08-15,22408,24529
19-08-15,22408,24562
19-08-15,22408,26698
19-08-15,22408,27524
19-08-15,22408,28542
19-08-15,22408,28585
19-08-15,22408,28591
19-08-15,22408,28626
19-08-15,22408,29599
19-08-15,22408,30528
19-08-15,22409,13902
19-08-15,22409,13910
19-08-15,22409,13917
19-08-15,22409,13919
19-08-15,22409,13920
19-08-15,22409,13924
19-08-15,22409,13925
19-08-15,22409,13926
19-08-15,22409,13927
19-08-15,22409,13928
19-08-15,22409,13929
19-08-15,22409,13930
19-08-15,22409,16145
19-08-15,22409,16913
19-08-15,22409,23913
19-08-15,22409,26918
19-08-15,22409,27905
19-08-15,22409,27911
19-08-15,22409,28904
19-08-15,22409,28905
19-08-15,22409,28908
19-08-15,22410,13621
19-08-15,22410,13654
19-08-15,22410,13661
19-08-15,22410,16539
19-08-15,22410,16610
19-08-15,22410,17606
19-08-15,22410,23636
19-08-15,22410,23661
19-08-15,22410,23695
19-08-15,22410,29534
19-08-15,22410,29566
19-08-15,22410,30537
19-08-15,22411,13664
19-08-15,22411,13669
19-08-15,22411,13670
19-08-15,22411,13695
19-08-15,22411,16608
19-08-15,22411,23691
19-08-15,22411,26666
19-08-15,22411,27668
19-08-15,22411,27676
19-08-15,22411,27693
19-08-15,22411,28649
19-08-15,22411,28667
19-08-15,22411,28689
19-08-15,22411,28698
19-08-15,22411,29628
19-08-15,22411,29643
19-08-15,22412,16891
19-08-15,22412,23885
19-08-15,22412,23886
19-08-15,22412,24884
19-08-15,22412,27892
19-08-15,22412,28852
19-08-15,22412,29874
19-08-15,22412,30769
19-08-15,22412,32897
19-08-15,22412,33853
19-08-15,22412,33885
19-08-15,22412,33887
19-08-15,22412,34860
19-08-15,22412,34888
19-08-15,22412,34889
19-08-15,22412,35853
19-08-15,22413,13647
19-08-15,22413,13650
19-08-15,22413,16664
19-08-15,22413,23694
19-08-15,22413,25607
19-08-15,22413,26643
19-08-15,22413,26671
19-08-15,22413,27605
19-08-15,22413,27619
19-08-15,22413,27625
19-08-15,22413,27637
19-08-15,22413,27656
19-08-15,22413,27688
19-08-15,22413,28640
19-08-15,22413,28650
19-08-15,22413,29630
19-08-15,22414,14101
19-08-15,22414,16148
19-08-15,22414,17101
19-08-15,22414,17102
19-08-15,22414,17104
19-08-15,22414,23040
19-08-15,22414,24051
19-08-15,22414,26014
19-08-15,22414,26055
19-08-15,22414,27037
19-08-15,22414,28001
19-08-15,22415,13515
19-08-15,22415,16552
19-08-15,22415,16562
19-08-15,22415,17508
19-08-15,22415,18599
19-08-15,22415,24544
19-08-15,22415,25627
19-08-15,22415,26513
19-08-15,22415,26527
19-08-15,22415,26548
19-08-15,22415,26685
19-08-15,22415,27564
19-08-15,22415,28519
19-08-15,22415,28549
19-08-15,22415,29567
19-08-15,22415,29581
19-08-15,22415,30510
19-08-15,22415,30536
19-08-15,22415,30540
19-08-15,22416,13059
19-08-15,22416,14001
19-08-15,22416,17011
19-08-15,22416,17016
19-08-15,22416,17025
19-08-15,22416,17044
19-08-15,22416,24032
19-08-15,22416,24035
19-08-15,22416,27027
19-08-15,22416,27064
19-08-15,22416,27098
19-08-15,22416,27099
19-08-15,22416,28004
19-08-15,22416,28006
19-08-15,22416,28014
19-08-15,22416,28027
19-08-15,22416,28038
19-08-15,22416,28040
19-08-15,22416,28041
19-08-15,22417,16588
19-08-15,22417,16597
19-08-15,22417,16620
19-08-15,22417,23535
19-08-15,22417,23542
19-08-15,22417,23595
19-08-15,22417,24537
19-08-15,22417,26534
19-08-15,22417,26535
19-08-15,22417,28527
19-08-15,22417,28539
19-08-15,22417,28557
19-08-15,22417,28586
19-08-15,22417,29505
19-08-15,22417,29506
19-08-15,22417,29507
19-08-15,22417,29575
19-08-15,22417,29580
19-08-15,22417,29586
19-08-15,22417,30511
19-08-15,22417,30517
19-08-15,22417,30567
19-08-15,22418,13030
19-08-15,22418,16010
19-08-15,22418,16132
19-08-15,22418,17003
19-08-15,22418,17006
19-08-15,22418,23052
19-08-15,22418,24004
19-08-15,22418,24021
19-08-15,22418,27053
19-08-15,22418,27055
19-08-15,22418,27083
19-08-15,22418,27091
19-08-15,22418,28031
19-08-15,22418,28036
19-08-15,22419,144
19-08-15,22419,149
19-08-15,22419,697
19-08-15,22419,10668
19-08-15,22419,24660
19-08-15,22419,26628
19-08-15,22419,27611
19-08-15,22419,27677
19-08-15,22419,28670
19-08-15,22419,28679
19-08-15,22419,29623
19-08-15,22420,1508
19-08-15,22420,1509
19-08-15,22420,16921
19-08-15,22420,23923
19-08-15,22420,23934
19-08-15,22420,27926
19-08-15,22420,27931
19-08-15,22420,27932
19-08-15,22420,27934
19-08-15,22420,27936
19-08-15,22420,27943
19-08-15,22420,27944
19-08-15,22420,27945
19-08-15,22420,27949
19-08-15,22420,28534
19-08-15,22420,28695
19-08-15,22420,28921
19-08-15,22420,29641
19-08-15,22421,13509
19-08-15,22421,13510
19-08-15,22421,16568
19-08-15,22421,16598
19-08-15,22421,23569
19-08-15,22421,23583
19-08-15,22421,23584
19-08-15,22421,23598
19-08-15,22421,25581
19-08-15,22421,26547
19-08-15,22421,27584
19-08-15,22421,29512
19-08-15,22421,29535
19-08-15,22421,29538
19-08-15,22421,29565
19-08-15,22421,30506
19-08-15,22421,30516
19-08-15,22421,30556
19-08-15,22421,30566
19-08-15,22422,13952
19-08-15,22422,13955
