what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437980141349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437980772194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981113055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981124648
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1437981126528
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437981130792
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1437981131775
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437981137013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981145444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981207012
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437981235155
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437981235155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981236135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981327880
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437981437036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981570048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981576712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981587216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981592428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981609914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981613211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437981853230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437983805446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437983881573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437983920749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437983949251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437983954923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437984014377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437984033739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437984100636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437984102729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437984366093
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437984381128
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437984387160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437984396646
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437984401268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1437984408183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437984451647
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1437984459484
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1437984466848
