what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1436766139598
arch,sysinfo,,,"x86_64",1436766139598
ws,sysinfo,,,"win32",1436766139598
locale,sysinfo,,,"en_US",1436766139598
processors,sysinfo,,,"4",1436766139598
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1436766139598
java.runtime.version,sysinfo,,,"1.7.0_65-b19",1436766139598
java.specification.name,sysinfo,,,"Java Platform API Specification",1436766139598
java.specification.vendor,sysinfo,,,"Oracle Corporation",1436766139598
java.specification.version,sysinfo,,,"1.7",1436766139598
java.vendor,sysinfo,,,"Oracle Corporation",1436766139598
java.version,sysinfo,,,"1.7.0_65",1436766139598
java.vm.info,sysinfo,,,"mixed mode",1436766139598
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1436766139598
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1436766139598
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1436766139598
java.vm.specification.version,sysinfo,,,"1.7",1436766139598
java.vm.vendor,sysinfo,,,"Oracle Corporation",1436766139598
java.vm.version,sysinfo,,,"24.65-b04",1436766139598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1436766139812
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1436766139850
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1436766140068
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1436766140448
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1436766140533
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1436766142170
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1436766143385
