what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1438155877255
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1438155877410
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1438155877887
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1438155877916
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1438155878481
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1438155878550
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1438155878550
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1438155878590
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1438155878665
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1438155878666
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1438155878699
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1438155878853
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1438155878865
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1438155878963
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1438155878998
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1438155879059
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1438155879710
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1438155880389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155885172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155886372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155887889
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1438155888697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155890372
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Commit",1438155890382
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1438155894260
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1438155898004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155898296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155900439
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1438155902727
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1438155904643
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155904953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155905321
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1438155909187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155909466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155909835
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1438155912973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155913254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155913669
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1438155916389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155916668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155917019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155922088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155922608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155922638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438155940935
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155948695
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Commit",1438155948712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438155953903
