what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424695024131
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424695056635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424695059537
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424695062361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1424695077180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424695111203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424695116009
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424695130117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424695131861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1424695135786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1424695139245
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424695144986
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424695145337
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424695145402
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424695251180
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424695275296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695289595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424695289628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695291093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695321772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424695321793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695328076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1424695357213
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424695369225
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424695372429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695378169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695383899
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424695400521
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424695402443
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424695539791
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424695557999
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424695632550
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424695660783
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424695804078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695809257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695811156
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424695821369
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424695822491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695824220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695844747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1424695844766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1424695844766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424695846889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696048377
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424696049135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696050185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424696050207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424696050413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696057091
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424696057248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696057985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696059539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696075566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424696075588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696079132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696090433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696090605
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696100237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424696100259
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696104238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696124203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696152349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696158653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424696158678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696164961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696192502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424696192523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696195662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696197335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424696197351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696201068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696203467
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424696203483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696205876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696213074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696217050
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424696271341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696272121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696275395
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424696279050
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424696279113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696337400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696340287
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424696343348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696351328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424696351348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696357669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696388031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696391151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696433314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696492918
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424696496381
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696593291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696675167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424696689676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696690372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696706830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696716082
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696794290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696796283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696803669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696883794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696892111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1424696912391
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424696918861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696924250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696926624
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424696942835
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424696943988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696945143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696951776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1424696951796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1424696951796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424696952938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697071731
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424697073505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697080819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697125152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697163427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697190062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697202217
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424697202243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697205759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697236155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697367685
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1424697409614
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1424697409681
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1424697409692
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1424697409875
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1424697409877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1424697411152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1424697411158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1424697416947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697434019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697435922
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1424697463521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1424697474119
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1424697477372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697479535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424697484815
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424697487140
