what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422519900068
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1422519900107
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1422520003497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422520015182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422520024852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422520034380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422520144362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422520147183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422524660531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422524676625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422525149786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422525154477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422528919357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529078037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529136524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529137309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529139595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529139601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529141729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529142720
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529167431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529169408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1422529169456
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422529169819
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1422529170032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529176353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529177245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529195258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529197735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1422529197754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422529197999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529202746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529203356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529366352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529374731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529377019
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1422529382514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422529384619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422529387469
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1422529388222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529392376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529396647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422529401945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529404189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529409495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422529414715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422529419769
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1422529420174
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1422529421952
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1422529422463
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1422529422468
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1422529422752
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1422529422969
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1422529422984
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1422529423053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529423336
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1422529423529
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1422529423653
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1422529423733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529535411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529554452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422529565198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422529565367
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422529575731
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1422529581981
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1422529584406
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1422529586483
