what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438953179971
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953182255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953185144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953199720
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953229085
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438953230985
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438953235588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953259337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953260231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953260501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953261619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953262373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953281003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953284663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953285839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438953292695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953294536
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438953298564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953306434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953325739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438953336534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953338691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438953341010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953342959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953347883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438953350414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953352690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438953354350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953355851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953358373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438953360806
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953362956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438953373192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953374818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953378247
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1438953381214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953384135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438953397073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953399034
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438953400562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438953401991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438953405746
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1438953420826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953423638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953424731
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438953496512
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438953526288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438953537928
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1438953554703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953556902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953558416
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438953565143
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1438953566102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953567355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953573120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438953573142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438953573142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953573861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953664965
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438953666502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438953694169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953704677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953708287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438953724271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438953730347
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1438953732329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953735639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953736829
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438953752568
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1438953753751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953755191
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953761684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438953761708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438953761708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953762959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953829222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953831897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953846726
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438953856896
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1438953872050
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438953872050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438953874809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438956753227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438956753575
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438956753577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438961726174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438961727191
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438961728337
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1438961729930
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438961731287
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1438961741163
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1438961741445
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1438961741473
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1438961741547
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1438961741619
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1438961741642
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1438961741759
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1438961741999
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1438961742201
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1438961742380
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1438961742542
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1438961742775
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1438961742879
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1439378831894
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1439378831895
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1439378831896
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1439378831896
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1439378831897
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1439378831897
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1439378831898
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1439378831898
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1439378831899
