what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1422356772416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422356938841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422356956625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357084557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1422357087318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422357087899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357088928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357096292
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422357101072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422357101900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422357168080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422357187629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422357195564
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1422357281209
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1422357282057
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1422357285402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422357291205
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1422357309339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422357314677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357337580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357367954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357369776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357370449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357371712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357372450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357373576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357373679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422357390604
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1422357390944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422357453309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357481864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357673998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357676508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422357993412
