what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878005305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878009769
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878010899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878046760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878052712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878064535
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422878071522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878104602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878106959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878116946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878119672
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878120891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878132892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878146379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878182996
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1422878193088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878194227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878392484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878392492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878392499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422878413189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422878413455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422878414207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422878414454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422878417021
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1422878456054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878463143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422878506529
