what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437731419920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437731457575
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437731480382
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437731532689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437731538493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731539293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731546206
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437731547537
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437731585504
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437731607656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731613758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1437731613774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731620652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731622732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731622864
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1437731629079
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1437731629102
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1437731629109
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1437731629173
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1437731629175
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1437731635378
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1437731635458
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1437731635505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437731642457
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1437731642534
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1437731643651
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437731651582
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437731689524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731691541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731746119
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437731775062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1437731784450
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1437731789675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1437731791055
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1437731793201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437731795136
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437731820262
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437731828598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731839199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1437731839219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731847907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437731860404
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1437731911972
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1437731913745
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437731938135
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437731947140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437731991348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437731996481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437731997630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732012587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732013694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732064199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732066860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732329849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732348484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732548666
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437732553237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437732554845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732555540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732560687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437732562909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732563957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732570598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437732575164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732575622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732581165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437732584781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732585432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732589848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437732597605
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732598235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732620518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437732626117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732626603
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732676744
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437732683400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732692966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732696353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732703958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732742512
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437732743602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732745771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732751140
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437732759146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732772034
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1437732772058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732776293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437732798465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732808618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1437732808643
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437732814795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1437732859945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1437732864436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437732865462
