what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1438067777263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067778252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067778325
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438067788606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067790104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067791081
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438067791784
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067811098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067819298
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438067822773
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438067822893
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438067823828
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438067823951
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438067843302
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438067843413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067850482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067852356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067853883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067858291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067859115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067875061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067876892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067879453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067881275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067903185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067905866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438067975793
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438067978085
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438067983078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438067990467
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1438067994098
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1438067994158
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1438067994173
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1438067994283
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1438067994284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438068003929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438068007368
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1438068007738
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1438068510763
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438068512060
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438068518349
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438068525563
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438068558505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1438068558528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438068563674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438068582067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438068584470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438068586237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438068587399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438068593695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1438068599365
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438068601208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438068601966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438068602089
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438068603687
