what,kind,bundleId,bundleVersion,description,time
error,log,,,"Exception caught during execution of fetch command",1437810873743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437810892308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437810893358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437810895525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437810897463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437811099248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437811100248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437811846907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437811847912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437811868143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437811882392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437812008183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437812016427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437812016816
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1437812017760
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1437812017772
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1437812017795
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1437812017803
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1437812017829
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1437812021098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437812038515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437812038970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437812038976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437812040630
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Commit",1437812040640
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1437812048576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437812052964
